"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Savukoski,58.0,51.0,36.9,35.7,47.0,44.8,51.5,57.9,61.1,60.9,70.9,57.0,68.6,61.8,71.8,62.4,58.3,55.4,63.9,70.4,58.5,73.4,66.0,88.8
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Seinäjoki,64.9,67.0,71.6,72.7,77.3,82.9,89.2,94.5,95.3,97.4,97.8,97.0,96.2,90.7,89.2,88.1,77.1,80.4,82.3,89.4,91.6,97.5,103.0,101.5
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Sievi,57.3,49.5,56.7,53.8,62.9,62.0,69.3,72.9,78.0,76.6,80.1,82.6,80.7,81.0,89.0,93.0,85.8,83.8,78.6,84.1,82.3,85.7,96.9,89.9
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Siikainen,59.1,51.8,62.3,59.9,64.2,64.6,71.8,77.6,75.1,72.6,75.6,74.7,82.2,80.9,82.2,88.1,71.1,61.0,69.3,74.6,77.5,69.2,80.3,95.6
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Siikajoki,61.7,57.6,55.7,63.5,68.9,67.4,75.2,88.4,88.0,88.0,93.9,90.8,93.4,90.7,84.7,80.9,73.3,70.9,77.1,82.1,82.3,86.7,87.6,91.5
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Siikalatva,52.0,53.0,61.3,62.3,65.1,67.4,77.2,86.2,91.7,99.6,102.8,96.3,94.6,90.3,89.6,84.6,86.0,82.0,89.2,92.6,100.9,100.2,102.5,102.7
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Siilinjärvi,68.8,70.2,72.3,75.9,79.5,83.6,92.8,99.1,107.2,108.0,103.0,104.6,106.4,101.5,101.5,104.7,94.4,96.0,101.1,108.1,108.6,115.1,120.6,122.2
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Simo,23.7,32.8,35.4,36.5,38.5,42.2,44.3,53.7,60.1,56.0,66.7,65.7,68.6,64.8,60.8,58.5,62.8,49.6,59.8,69.0,75.3,75.9,82.5,85.7
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Sipoo,47.4,50.0,50.9,56.7,58.8,57.7,63.5,71.8,79.3,84.4,84.2,85.7,80.7,79.6,74.4,74.5,64.1,67.5,64.8,73.9,77.3,81.2,86.4,87.7
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Siuntio,54.0,56.5,59.9,58.9,67.8,67.9,71.8,78.5,91.0,86.9,88.0,85.5,89.0,86.6,82.3,83.1,71.6,77.1,79.7,80.7,84.8,88.0,83.3,87.6
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Sodankylä,43.7,43.9,43.1,49.8,56.6,55.9,61.0,61.3,62.4,66.1,68.1,69.8,69.5,67.9,69.1,68.6,58.3,65.9,67.1,76.3,81.0,82.5,84.6,90.7
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Soini,52.6,56.0,54.3,56.0,68.1,65.2,71.6,78.0,87.6,87.2,91.7,92.6,90.3,77.1,73.9,73.0,71.4,66.0,73.3,73.6,78.8,92.1,92.8,85.2
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Somero,53.0,57.6,65.1,63.6,68.2,73.0,78.0,79.9,84.0,81.8,87.3,85.6,87.1,78.7,79.0,79.7,66.5,68.0,70.1,77.1,78.3,79.5,79.7,86.9
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Sonkajärvi,57.9,59.1,70.1,64.8,68.1,68.6,85.8,91.4,91.1,92.5,91.6,91.1,88.0,84.3,82.9,83.0,75.0,77.8,73.0,76.4,84.4,89.9,90.6,103.4
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Sotkamo,48.2,50.0,57.5,54.7,60.2,61.4,63.2,76.4,77.0,81.3,83.7,87.4,81.0,76.5,76.1,72.1,63.3,73.0,76.7,80.7,81.8,77.1,84.7,89.0
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Sottunga,92.3,88.2,72.5,85.7,58.0,61.5,61.5,61.5,96.8,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Sulkava,53.8,53.4,52.4,63.7,59.6,59.4,66.9,76.7,87.3,80.9,79.9,82.0,79.5,78.1,78.7,76.9,74.7,73.5,79.4,82.2,84.7,93.9,77.5,83.1
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Sund,37.9,41.2,49.6,46.3,44.5,43.8,46.1,40.6,36.5,60.2,52.8,46.8,59.0,62.9,62.3,93.2,64.7,56.6,72.8,57.9,62.5,54.1,56.0,72.2
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Suomussalmi,43.4,46.3,49.8,48.0,56.2,55.0,59.7,67.9,74.8,73.9,75.3,78.3,81.3,74.1,75.6,69.5,63.4,63.4,70.9,78.9,85.2,85.7,92.5,107.1
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Suonenjoki,66.0,66.2,64.2,68.0,65.3,71.5,77.8,82.8,90.2,99.3,96.0,103.7,100.1,100.4,103.0,100.9,89.3,93.5,96.1,103.1,105.5,110.7,122.6,115.7
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Sysmä,59.4,58.2,59.4,63.0,73.0,67.1,80.4,80.1,81.2,85.1,84.9,92.9,87.2,82.1,90.5,85.9,65.0,79.1,76.3,87.2,92.9,89.9,95.3,92.7
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Säkylä,50.1,48.8,50.0,51.7,55.6,59.2,62.7,66.5,70.1,71.4,72.1,73.9,76.8,75.8,75.5,74.1,68.7,67.7,71.4,80.8,80.7,84.3,87.8,93.4
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Taipalsaari,47.7,42.4,46.9,48.1,49.0,54.0,64.0,65.6,65.2,69.0,79.4,71.2,79.8,71.1,65.5,66.8,53.2,57.9,62.5,70.7,76.9,75.4,76.9,78.2
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Taivalkoski,46.3,45.6,49.8,58.8,61.8,63.0,71.8,74.2,80.2,77.9,86.9,96.4,102.0,94.1,97.1,90.6,82.2,83.4,85.6,91.9,80.6,85.2,89.7,87.5
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Taivassalo,55.4,69.1,65.2,55.7,55.6,59.2,64.1,70.7,83.2,78.9,75.5,100.5,88.4,87.7,91.7,95.2,83.2,73.7,83.5,100.8,92.3,95.0,100.2,97.5
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Tammela,50.8,49.1,55.6,59.8,65.6,62.4,68.9,73.5,77.7,80.1,84.5,91.3,88.1,86.2,82.8,81.2,74.2,75.5,77.6,79.7,84.4,88.2,90.0,88.9
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Tampere,58.9,61.0,63.7,65.4,69.8,72.6,80.2,93.4,97.7,101.0,103.6,104.7,104.8,98.7,97.6,95.4,81.8,85.4,89.3,95.9,99.7,107.2,112.5,117.1
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Tervo,46.6,59.8,54.3,63.0,63.4,71.7,81.4,91.9,87.3,93.8,90.4,89.2,101.3,89.3,80.7,84.5,92.0,99.8,94.0,101.0,83.6,105.6,108.2,113.5
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Tervola,48.7,40.1,47.3,47.1,49.0,53.1,60.7,54.4,53.5,57.2,56.3,54.1,57.4,63.4,56.7,58.2,58.0,65.3,67.5,63.9,65.7,75.3,72.9,71.5
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Teuva,52.0,56.1,56.5,59.9,66.0,68.9,71.9,77.9,81.0,91.4,83.3,91.4,90.9,92.6,86.6,87.8,80.2,87.6,84.0,84.8,88.4,89.4,97.2,105.8
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Tohmajärvi,50.8,50.4,61.6,66.8,62.7,63.3,70.2,84.6,89.5,87.7,86.9,92.4,84.5,80.3,79.7,75.9,74.0,79.6,83.5,94.3,99.3,98.0,98.6,95.5
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Toholampi,39.3,44.7,48.1,51.9,57.4,68.0,73.1,68.6,67.9,68.8,82.7,78.6,78.6,79.1,72.4,73.6,56.9,58.6,66.3,72.6,71.5,82.9,97.2,93.3
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Toivakka,57.0,58.2,48.1,56.6,64.8,61.0,65.2,83.2,73.4,75.8,75.8,75.6,85.7,76.9,79.1,77.3,63.3,63.8,66.2,70.1,72.2,73.2,83.5,81.2
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Tornio,38.7,43.4,46.7,49.5,49.3,51.6,56.4,58.7,60.3,59.7,62.1,63.0,62.6,56.7,57.6,57.3,51.4,54.0,57.2,56.7,61.4,65.1,71.6,74.8
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Turku,66.8,69.5,74.5,77.7,82.6,87.6,92.7,98.2,102.5,101.5,103.7,104.2,101.9,98.1,96.8,94.8,81.5,84.7,88.6,95.2,98.4,104.7,110.0,113.4
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Tuusniemi,72.6,69.0,77.7,91.5,93.7,95.8,100.1,123.3,126.3,112.7,121.1,118.1,118.6,126.1,123.8,117.7,115.1,123.8,136.9,140.6,149.0,153.1,164.9,166.7
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Tuusula,51.1,54.1,57.9,60.3,63.2,67.7,75.9,84.7,87.4,89.6,89.3,91.4,89.1,86.7,87.0,84.2,73.2,72.9,77.3,82.7,85.1,88.6,88.6,91.7
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Tyrnävä,49.3,46.7,55.8,60.1,65.7,64.2,67.2,72.0,81.1,87.2,84.2,76.4,82.0,78.2,76.7,70.3,65.4,69.8,73.4,75.3,74.7,78.5,77.0,86.6
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Ulvila,52.2,57.2,58.7,62.0,62.0,64.2,70.1,82.7,91.0,93.4,98.3,99.2,97.0,91.9,94.2,86.2,81.0,85.3,85.9,90.6,92.7,92.3,99.7,103.9
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Urjala,70.3,64.4,63.5,68.0,78.9,75.5,77.3,86.6,88.8,87.2,92.3,95.9,94.4,94.1,90.5,86.0,74.2,74.7,77.7,88.5,91.6,98.1,98.1,105.2
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Utajärvi,58.3,62.9,61.4,68.3,65.4,69.7,78.7,100.6,100.2,103.6,114.4,124.8,119.1,95.3,80.9,77.6,72.7,68.9,70.5,70.4,79.2,77.0,78.0,75.0
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Utsjoki,52.1,55.4,57.8,65.0,64.4,59.4,75.9,85.0,71.7,74.3,89.8,67.4,50.8,63.9,80.1,68.9,74.5,55.6,61.8,68.1,80.0,87.7,85.2,92.6
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Uurainen,58.6,48.3,58.3,61.6,65.7,73.0,77.2,87.0,89.3,90.6,93.5,98.6,97.4,80.7,73.0,79.1,72.0,69.1,84.7,83.6,82.8,89.0,86.8,89.3
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Uusikaupunki,54.9,61.1,61.5,68.8,72.5,72.8,77.6,89.8,91.9,92.0,87.0,89.6,88.5,88.4,88.1,89.1,78.8,79.7,86.2,92.5,89.8,97.1,99.4,102.6
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Vaala,53.0,53.9,63.7,62.7,70.7,69.2,76.4,81.4,93.6,89.7,97.2,88.0,91.7,87.1,88.9,81.6,70.8,78.1,84.2,90.9,83.4,88.8,95.3,98.2
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Vaasa,57.4,58.8,60.4,59.8,65.7,67.7,75.4,84.9,88.1,89.8,90.4,90.6,90.9,84.7,81.4,80.3,68.5,69.9,70.1,74.8,75.9,79.3,82.6,85.5
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Valkeakoski,49.3,50.1,53.5,57.7,60.0,60.7,66.0,76.5,82.4,88.7,94.1,93.9,96.5,87.0,86.4,89.3,81.6,81.3,85.7,90.6,95.6,97.6,102.4,105.9
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Vantaa,58.6,61.0,65.4,68.5,74.7,77.9,83.4,91.0,96.4,97.7,97.6,97.3,97.8,93.8,92.4,90.1,76.2,76.1,77.7,80.8,80.4,83.1,85.6,87.3
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Varkaus,63.2,63.4,65.5,68.5,75.8,80.5,85.3,91.3,98.6,103.1,104.5,112.0,111.6,107.0,106.4,111.7,92.8,98.5,106.9,115.2,116.8,124.4,127.6,133.7
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Vehmaa,65.4,72.8,68.7,66.2,87.6,87.1,101.5,91.3,103.3,111.3,107.8,99.2,103.4,97.5,98.4,98.6,89.5,83.9,90.1,86.9,87.8,91.8,104.0,97.0
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Vesanto,79.2,75.7,80.8,82.1,83.4,86.6,91.6,94.2,97.3,104.0,104.8,105.6,98.9,88.2,100.1,103.5,94.4,95.2,105.2,108.5,113.9,114.1,111.4,112.4
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Vesilahti,54.8,53.0,61.1,58.6,57.6,67.2,71.8,88.5,84.5,86.2,90.0,86.9,93.9,81.8,75.8,73.3,66.7,70.4,73.4,71.8,74.7,79.9,85.6,88.4
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Veteli,53.1,57.5,56.5,55.8,60.8,63.3,66.6,77.0,86.1,84.4,91.8,86.9,86.7,81.0,75.7,66.3,67.0,67.2,52.7,67.0,70.7,74.9,74.2,71.1
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Vieremä,62.6,70.5,70.5,71.5,82.6,80.9,82.0,86.5,94.0,97.9,96.4,95.5,91.2,81.9,78.2,81.3,71.0,78.5,83.8,86.7,85.5,88.2,96.2,97.8
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Vihti,56.8,58.2,61.6,62.7,68.2,69.2,73.3,81.6,88.5,90.5,90.5,95.0,95.1,92.0,91.0,86.9,75.9,76.8,83.8,88.6,88.5,89.4,95.0,96.2
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Viitasaari,59.8,60.4,59.0,60.1,67.4,76.4,88.7,100.6,103.8,107.1,110.0,113.7,118.9,104.8,99.8,99.3,83.7,83.9,91.3,106.9,112.2,116.0,117.9,115.4
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Vimpeli,82.6,82.0,84.8,94.3,94.6,92.4,104.1,111.0,123.1,120.4,129.4,130.0,125.9,127.5,125.0,119.3,104.2,120.5,119.2,118.5,118.9,122.5,114.7,109.2
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Virolahti,51.0,49.6,48.0,49.2,53.2,56.8,74.2,75.3,79.6,78.5,78.1,81.9,97.0,86.6,77.0,68.7,50.2,56.5,68.4,69.8,70.1,82.1,80.5,91.2
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Virrat,47.2,49.7,48.4,56.7,65.7,63.8,75.3,76.8,80.3,87.1,86.7,90.0,90.3,88.1,79.1,79.8,72.1,72.9,84.3,84.1,81.9,86.7,89.4,89.1
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Vårdö,35.9,32.6,27.8,34.8,42.0,77.3,62.2,68.8,67.5,68.3,56.7,79.5,71.1,65.2,61.4,68.4,38.6,42.7,54.3,59.1,55.8,66.9,73.0,68.0
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Vöyri,45.8,51.3,52.3,51.4,58.9,59.0,66.0,66.1,65.8,68.6,67.7,73.0,78.8,71.0,65.2,65.3,55.2,51.4,55.6,64.0,63.1,63.8,67.6,75.6
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Ylitornio,35.4,39.2,48.8,44.7,52.8,48.8,53.4,55.6,59.9,62.1,66.0,75.0,83.2,78.2,81.2,80.6,83.1,79.5,75.7,73.1,70.7,83.4,84.1,86.7
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Ylivieska,51.3,54.6,57.6,55.5,63.0,69.2,79.4,84.3,86.2,87.5,92.5,90.7,93.3,92.1,89.1,91.0,78.7,80.8,83.0,90.6,94.4,98.1,102.7,110.8
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Ylöjärvi,56.2,55.3,58.1,60.9,66.2,68.0,76.8,88.5,92.4,94.1,97.1,95.6,96.6,89.8,88.8,89.3,80.2,82.9,85.1,90.2,90.6,98.5,101.1,105.1
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Ypäjä,43.7,43.6,52.2,49.7,50.1,52.6,56.5,54.7,69.6,66.7,69.9,63.0,66.0,64.1,57.2,51.0,54.6,58.5,61.5,58.5,56.9,64.8,84.1,92.5
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Ähtäri,40.2,41.4,44.4,47.7,57.8,56.9,66.4,72.1,83.5,78.5,79.0,81.3,79.8,77.8,80.4,79.9,64.9,67.6,71.4,81.1,88.4,89.2,93.7,96.6
"Reimbursements for depression medicines, recipients aged 18-64 per 1000 persons of same age",Äänekoski,56.2,58.8,61.3,59.7,66.4,68.7,72.5,93.8,102.6,105.9,107.8,110.5,110.2,98.3,98.3,97.0,93.2,91.1,93.2,98.9,102.4,103.9,104.6,112.8
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Akaa,23.5,23.5,23.5,23.5,23.5,23.3,19.6,21.6,23.1,22.9,22.2,20.6,22.0,21.7,20.6,22.6,21.2,23.6,28.8,31.9,30.5,31.2,34.9,33.9
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Alajärvi,19.0,19.0,19.0,19.0,19.0,21.6,19.3,23.6,19.8,21.4,21.8,21.5,23.4,23.9,24.4,24.5,24.4,28.3,27.6,32.8,28.9,33.3,34.0,38.3
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Alavieska,15.8,15.8,15.8,15.8,15.8,22.8,24.4,23.7,24.1,23.1,16.3,20.2,23.3,23.7,14.5,15.5,17.4,10.9,17.2,30.6,28.4,27.2,30.5,45.0
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Alavus,19.0,19.0,19.0,19.0,19.0,19.9,22.4,20.7,16.8,18.0,19.0,18.3,19.7,24.7,19.8,21.6,19.0,23.1,20.2,24.1,25.3,28.5,27.5,24.1
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Asikkala,17.2,17.2,17.2,17.2,17.2,14.1,17.8,16.9,17.8,15.3,13.2,16.4,15.5,14.4,15.8,17.8,19.2,20.3,19.2,23.1,27.0,26.1,26.4,23.9
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Askola,19.1,19.1,19.1,19.1,19.1,15.0,16.3,16.8,20.3,16.0,19.7,20.1,16.0,12.4,13.4,18.5,12.3,18.2,24.1,23.3,21.9,24.0,26.3,26.9
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Aura,17.0,17.0,17.0,17.0,17.0,19.4,22.1,23.9,25.2,20.8,17.9,17.7,18.3,14.1,21.9,15.8,18.8,18.9,21.2,21.8,29.1,30.9,32.9,35.5
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Brändö,18.9,18.9,18.9,18.9,18.9,18.9,41.4,19.6,19.6,19.6,24.6,24.6,24.6,24.6,24.6,34.8,34.8,36.2,36.2,41.5,41.5,41.5,41.5,41.5
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Eckerö,23.3,23.3,23.3,23.3,23.3,16.5,22.5,20.4,14.3,20.2,27.7,23.0,19.4,29.4,12.4,24.0,29.7,29.4,19.6,35.6,19.9,29.1,29.1,42.3
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Enonkoski,12.5,12.5,12.5,12.5,12.5,14.9,11.6,18.6,15.3,7.3,8.6,9.0,6.7,13.4,10.0,10.4,13.6,18.9,14.5,24.7,31.5,32.4,34.5,24.7
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Enontekiö,21.1,21.1,21.1,21.1,21.1,20.1,15.9,9.7,19.9,16.5,13.9,13.0,17.0,9.5,8.7,8.8,15.7,15.8,24.6,22.1,39.8,40.6,36.0,17.9
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Espoo,17.6,17.6,17.6,17.6,17.6,18.8,19.1,19.5,19.5,17.9,16.5,15.2,15.2,13.8,14.5,14.2,14.7,17.0,18.4,20.2,19.5,21.6,21.7,23.3
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Eura,12.6,12.6,12.6,12.6,12.6,13.5,15.0,15.9,15.0,10.9,14.2,15.8,16.2,14.7,14.0,13.7,14.6,17.1,19.4,20.1,19.7,25.3,23.5,26.0
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Eurajoki,12.7,12.7,12.7,12.7,12.7,15.0,20.1,17.5,14.0,11.9,14.4,10.9,13.2,14.2,17.6,13.5,10.5,13.9,18.0,19.9,23.5,23.0,18.9,24.9
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Evijärvi,30.8,30.8,30.8,30.8,30.8,33.1,25.9,27.3,26.4,29.7,19.5,24.5,25.0,19.5,32.3,25.0,29.3,34.0,11.1,21.3,31.6,36.4,35.9,34.9
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Finström,21.6,21.6,21.6,21.6,21.6,26.8,25.7,28.5,30.3,33.8,21.2,23.4,16.6,27.2,29.1,33.6,39.3,30.7,32.3,39.6,32.5,41.5,37.1,42.4
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Forssa,19.5,19.5,19.5,19.5,19.5,24.0,22.7,20.1,21.5,18.3,18.8,15.9,15.0,16.6,16.2,16.9,15.9,21.6,20.8,24.5,24.8,30.2,33.1,31.0
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Föglö,16.0,16.0,16.0,16.0,16.0,19.9,19.9,28.4,28.4,28.4,28.4,28.4,20.8,18.2,19.4,19.4,24.3,24.3,20.1,20.7,20.7,30.6,30.6,26.5
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Geta,32.7,32.7,32.7,32.7,32.7,27.8,31.5,31.5,31.5,20.7,20.7,20.7,24.3,22.7,33.6,33.6,26.1,34.1,41.7,36.8,18.5,18.8,18.8,26.5
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Haapajärvi,24.0,24.0,24.0,24.0,24.0,21.6,19.0,24.1,22.2,19.9,17.1,19.4,19.5,15.1,18.3,16.0,22.4,27.6,25.9,32.6,33.9,32.0,30.5,42.1
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Haapavesi,20.8,20.8,20.8,20.8,20.8,18.1,19.0,17.6,16.2,10.8,17.9,16.0,14.8,18.8,19.5,20.7,22.5,18.5,21.7,28.9,26.1,29.6,36.3,32.2
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Hailuoto,15.3,15.3,15.3,15.3,15.3,15.3,22.0,24.3,19.7,22.2,13.4,13.9,32.7,26.7,36.2,15.1,20.0,25.4,26.3,14.5,28.8,36.1,53.3,50.4
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Halsua,17.5,17.5,17.5,17.5,17.5,15.4,15.4,21.6,10.9,25.3,15.9,8.1,11.5,17.1,10.5,18.4,18.4,11.6,14.0,32.5,12.6,19.4,15.7,11.6
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Hamina,20.3,20.3,20.3,20.3,20.3,15.9,20.0,18.1,18.5,17.8,14.5,16.5,14.2,14.3,14.8,15.3,15.7,19.7,19.7,20.9,24.7,28.9,30.5,25.6
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Hammarland,21.9,21.9,21.9,21.9,21.9,31.4,21.6,21.9,20.6,11.4,21.1,17.8,24.1,33.0,24.0,37.5,35.1,33.5,24.5,45.1,33.8,36.9,39.4,37.6
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Hankasalmi,29.2,29.2,29.2,29.2,29.2,25.0,27.5,23.7,26.4,29.5,22.0,19.7,23.4,18.1,14.3,16.3,12.6,16.5,21.1,30.9,24.1,26.6,35.1,37.1
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Hanko,15.9,15.9,15.9,15.9,15.9,16.4,19.3,22.1,17.4,18.1,14.3,17.0,22.6,15.0,19.6,15.6,17.9,20.3,20.6,20.7,21.5,27.0,24.6,25.5
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Harjavalta,13.1,13.1,13.1,13.1,13.1,19.8,12.9,20.5,20.4,20.9,15.8,17.0,16.6,21.1,15.7,18.8,22.8,20.9,30.0,32.1,25.5,32.0,29.8,32.9
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Hartola,14.8,14.8,14.8,14.8,14.8,12.3,15.4,17.1,15.7,21.2,21.5,17.9,15.4,12.2,9.9,11.6,13.6,16.4,17.2,21.2,16.0,22.6,20.4,18.5
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Hattula,17.5,17.5,17.5,17.5,17.5,18.2,18.2,20.6,19.7,17.0,17.3,20.8,20.0,18.3,16.2,17.1,15.5,20.0,25.6,28.6,28.7,27.0,35.5,31.3
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Hausjärvi,23.9,23.9,23.9,23.9,23.9,22.7,20.4,22.8,24.2,21.6,19.1,19.5,18.2,18.2,20.5,18.1,18.5,24.1,27.4,31.1,30.3,29.8,28.3,30.8
"Sickness allowance for mental health reasons, recipients aged 25-64 per 1000 persons of same age",Heinola,20.0,20.0,20.0,20.0,20.0,18.6,16.4,20.1,22.0,18.0,14.7,17.0,17.4,14.6,13.7,15.2,15.0,14.3,22.8,25.3,25.0,28.0,29.5,28.2
