municipality,year,Life_support,Pension benefits_excl_guaranteed_pension,Pension_support,Pensioner_housing_allowance,Special_care_allowance,School_travel_allowance,Rehabilitation,Rehabilitation_allowance,Child_benefit,Child_care_allowances,Special_support_for_immigrants,Student_loan_repayment,Student_loan_interest_subsidy,Student_loan_reduction,Study_support,Family_leave_allowance,Basic_income_support,Medical_benefits,Sickness_benefits,Military_allowance,Guaranteed_pension,Unemployment_insurance,Disability_benefits,Parental_allowance,Annual_holiday_expense_allowance,Temporary_power_support,General_housing_allowance,Maternity_allowance
Ristijärvi,2013,0,0,8.083333333,0,4,37,28,11,106,17,0,17,18.75,4,56,7.4,837.75,1165,84,5,0,68,0,22,5,12,0,4
Ristijärvi,2014,0,0,8.083333333,0,4,28,33,15,99,21,0,17,18.75,4,45,7.4,837.75,1149,88,5,0,67,0,18,5,12,0,7
Ristijärvi,2015,0,0,8.083333333,0,4,24,37,17,88,13,0,17,18.75,4,38,7.4,837.75,1089,79,5,0,65,0,22,6,12,0,9
Ristijärvi,2016,0,0,8.083333333,0,4,24,32,15,93,20,0,17,18.75,4,35,7.4,837.75,998,73,5,0,72,0,22,6,12,0,9
Ristijärvi,2017,0,0,8.083333333,0,4,18,31,11,94,18,0,17,18.75,4,25,7.4,0,965,73,5,0,66,0,24,4,12,0,6
Ristijärvi,2018,8.230769231,319.4615385,8.083333333,76.61538462,4,11.58333333,9.384615385,5,90.61538462,11.92307692,0,17,18.75,4,16.3,7.4,11,533.0769231,22,5,42.46153846,41.46153846,143.3076923,7.454545455,4,12,18.92307692,7
Ristijärvi,2019,8,307.3076923,0,71.30769231,4,13.16666667,9.692307692,6,92,12.84615385,0,17,18.75,4,16.4,4,13.46153846,538.0769231,22.23076923,5,39.30769231,42.84615385,133.3846154,9.076923077,4,12,18.23076923,6
Ristijärvi,2020,9.692307692,320.2307692,0,77.53846154,4,14.22222222,10.66666667,6.5,86.53846154,11.61538462,0,17,18.75,4,15.72727273,4,14.53846154,527.9230769,26.61538462,5,45.23076923,41.61538462,127.3846154,7.692307692,4,12,16.07692308,5
Ristijärvi,2021,7.846153846,311.3076923,0,81.38461538,4,10.33333333,14.76923077,5.2,76.69230769,8.230769231,0,17,18.75,4,13.18181818,4,13.23076923,525.2307692,19.69230769,5,42.61538462,33.23076923,117.1538462,6.1,4,12,14.84615385,9
Ristijärvi,2022,6.307692308,300.9230769,0,79.46153846,4,9.636363636,15.76923077,4.5,73.07692308,8,0,17,18.75,4,10.18181818,4,9.538461538,513.3846154,30.92307692,5,37.76923077,29.53846154,107.1538462,7.461538462,5,12,11.46153846,6
Ristijärvi,2023,6.307692308,294.9230769,0,70.61538462,4,9.25,19.30769231,6.25,73.15384615,9.846153846,0,17,18.75,4,11.90909091,4,10.76923077,496.3076923,26.53846154,5,36.84615385,28.15384615,103.7692308,5.692307692,6,12,12.84615385,4
Ristijärvi,2024,8.75,286.875,0,72.625,4,10.28571429,13.75,4.5,74.75,7.75,0,17,18.75,4,10.5,4,9.5,438.25,15.625,5,37.75,25.25,101.125,4.875,6,12,13.5,4
Rovaniemi,2008,8.75,0,0,0,75,483,1387,880,7039,1405,0,17,188,4,5704,4,9.5,43806,4066,241,37.75,3922,0,1860,233,12,0,796
Rovaniemi,2009,0,0,0,0,75,477,1293,789,6984,1458,0,17,152,58,5783,4,9.5,44622,3981,249,37.75,3976,0,1945,257,12,0,750
Rovaniemi,2010,0,0,0,0,82,480,1256,787,6916,1511,0,17,85,89,5681,4,9.5,44672,3995,252,37.75,4027,0,1874,251,12,0,717
Rovaniemi,2011,0,0,0,0,76,480,1269,787,6909,1603,0,17,59,97,5572,4,9.5,45467,3960,246,0,4009,0,1978,240,12,0,765
Rovaniemi,2012,0,0,0,0,79,450,1282,786,6781,1589,0,17,78,116,5561,4,9.5,46007,4090,246,0,3964,0,1919,305,12,0,698
Rovaniemi,2013,0,0,0,0,70,397,1317,798,6752,1628,0,17,55,148,5368,4,9.5,46114,3768,232,0,4171,0,1842,310,12,0,666
Rovaniemi,2014,0,0,0,0,90,402,1394,759,6728,1503,0,17,27,140,5291,4,9.5,46154,3959,164,0,4376,0,1770,328,12,0,646
Rovaniemi,2015,0,0,0,0,108,392,1406,747,6728,1455,0,17,28,137,5355,4,9.5,46673,3794,172,0,4495,0,1815,315,12,0,607
Rovaniemi,2016,0,0,0,0,111,378,1459,654,6684,1307,0,17,28,176,5373,4,9.5,42186,3612,193,0,4579,0,1724,309,12,0,628
Rovaniemi,2017,0,0,0,0,98,352,1536,541,6589,1276,0,25,20,151,5352,72,0,41753,3819,144,0,4372,0,1757,317,12,0,590
Rovaniemi,2018,862.2307692,5601.230769,27.08333333,2507.461538,19.07692308,145.5,912,215.7692308,6233,646.3076923,0,94.66666667,9.8,42.75,3377.384615,33.46153846,1392.692308,19830.07692,1040.230769,82.07692308,1019.769231,2550.230769,3233.769231,652.6923077,46.84615385,12,5511.461538,85.38461538
Rovaniemi,2019,828,5499.769231,31.69230769,2557.615385,18.45454545,138.6666667,1039.615385,338.3076923,6240.615385,612.6923077,0,92.5,9,33.66666667,3412.230769,31.25,1305.153846,20288.92308,1142.846154,80.15384615,1031,2366.692308,3263,642.3846154,44.30769231,12,5442.307692,86.38461538
Rovaniemi,2020,872.2307692,5908.923077,55.15384615,2627.538462,15.16666667,124.6666667,1114.153846,359.1538462,6266.846154,595.3846154,0,85,8,16.33333333,3423.461538,32.30769231,1606.153846,19673.69231,1143.384615,85.38461538,1207.846154,2768.461538,3554.769231,684.6153846,55.23076923,12,5665.615385,103.5384615
Rovaniemi,2021,877,5918.692308,38.76923077,2651.230769,17.41666667,149.7692308,1326.923077,433.3846154,6356.153846,601.7692308,0,104.2,11,10,3489.769231,49.38461538,1523.538462,20197,1246.153846,92.53846154,1256.538462,2630.846154,3624.538462,717.5384615,58.23076923,12,5683.384615,92.92307692
Rovaniemi,2022,848.1538462,5869.307692,23.30769231,2658.153846,18.23076923,209.4615385,1486.923077,451.8461538,6387.692308,577.6923077,0,81,10.5,4,3400.076923,43.30769231,1423.692308,21215.38462,2074,90.15384615,1290.846154,2110.230769,3620.384615,670.6153846,63.69230769,12,5370.538462,85.53846154
Rovaniemi,2023,823,5782.307692,10,2658.153846,19.76923077,264.5384615,1534.230769,440,6426.153846,572.9230769,0,72.75,32.75,4,3321.769231,43.61538462,1360.923077,21335.46154,1321.615385,109,1284.076923,1877.461538,3692,639.6153846,61.23076923,12.2,5325.076923,81.15384615
Rovaniemi,2024,785.625,5748.25,10,2906.875,9.625,242.625,1384.75,383,6440.625,453.75,0,46,38.2,4,2687.75,23.25,1242.25,19058.125,858,113,1285.625,1671.375,3620,626,34.75,12.2,5549.5,48.125
Ruokolahti,2008,785.625,0,10,0,5,151,132,99,543,108,0,46,38.2,4,175,23.25,1242.25,4449,455,5,1285.625,225,0,93,14,12.2,0,34
Ruokolahti,2009,0,0,10,0,4,148,97,68,545,111,0,46,38.2,4,186,23.25,1242.25,4419,409,5,1285.625,211,0,121,16,12.2,0,49
Ruokolahti,2010,0,0,10,0,4,153,79,54,533,110,0,46,38.2,4,169,23.25,1242.25,4387,362,6,1285.625,199,0,134,12,12.2,0,48
Ruokolahti,2011,0,0,10,0,4,141,75,49,531,113,0,46,38.2,4,164,23.25,1242.25,4352,345,5,0,222,0,132,21,12.2,0,41
Ruokolahti,2012,0,0,10,0,4,140,79,47,515,119,0,46,38.2,5,147,23.25,1242.25,4385,331,5,0,219,0,101,17,12.2,0,27
Ruokolahti,2013,0,0,10,0,5,120,105,61,504,101,0,46,38.2,5,135,23.25,1242.25,4313,317,4,0,222,0,103,13,12.2,0,41
Ruokolahti,2014,0,0,10,0,5,107,127,70,472,93,0,46,38.2,5,138,23.25,1242.25,4242,324,4,0,239,0,90,19,12.2,0,26
Ruokolahti,2015,0,0,10,0,5,104,103,53,458,85,0,46,38.2,5,127,23.25,1242.25,4186,304,5,0,221,0,86,12,12.2,0,29
Ruokolahti,2016,0,0,10,0,5,99,80,41,458,86,0,46,38.2,5,103,23.25,1242.25,3817,283,5,0,242,0,87,11,12.2,0,29
Ruokolahti,2017,0,0,10,0,5,102,66,27,467,85,0,46,38.2,5,96,4,0,3718,300,4,0,250,0,87,17,12.2,0,29
Ruokolahti,2018,55,801.4615385,10,145.3076923,5,51.83333333,33.07692308,8.615384615,428.2307692,47.23076923,0,46,38.2,5,57.30769231,5,55.46153846,1959.769231,79.15384615,4,91.46153846,163.8461538,298.7692308,29.23076923,8,12.2,88,8.666666667
Ruokolahti,2019,44.30769231,757.9230769,0,137.7692308,5,54,44.07692308,12.23076923,417.4615385,36,0,5.5,38.2,5,59.08333333,5,54.23076923,1920.461538,87.07692308,4,90.15384615,153,282.2307692,26.46153846,7,12.2,89.76923077,10
Ruokolahti,2020,46.76923077,787.0769231,0,133,5,60.2,44.61538462,7.307692308,399.4615385,33.46153846,0,5.5,38.2,5,55.23076923,4,63.46153846,1893.615385,77.76923077,4,107.0769231,165.3076923,282.3846154,20.46153846,10,12.2,93.15384615,9.666666667
Ruokolahti,2021,46.69230769,764.1538462,0,129.5384615,5,48.81818182,45.76923077,11.46153846,389.3076923,31.15384615,0,5.5,38.2,5,59.69230769,8,56.84615385,1879.538462,77.46153846,0,106.3846154,157.3846154,276.8461538,25.23076923,9,12.2,91.84615385,13
Ruokolahti,2022,48.53846154,738.8461538,0,121.1538462,5,64.16666667,46.38461538,13.76923077,373.2307692,28.76923077,0,6,38.2,5,58.23076923,13,52.53846154,1923.153846,121.0769231,2.5,109.6153846,120.6153846,267.7692308,27,14,12.2,91.15384615,9.333333333
Ruokolahti,2023,49.53846154,714.6153846,0,117.2307692,5,68.33333333,46.92307692,11.69230769,349,33.07692308,0,6,38.2,5,61,5,54.15384615,1905.692308,81.53846154,2.5,109.3846154,114.3846154,272.8461538,16.23076923,13,12.2,82.53846154,13
Ruokolahti,2024,48,689.75,0,122.125,5,62.14285714,37.125,8.25,337.875,20,0,6,38.2,5,56.14285714,5,52.125,1670.5,45.25,4,108,107.75,258.875,14.125,13,12.2,100.125,5
Ruovesi,2008,48,0,0,0,5,95,86,67,477,89,0,6,38.2,5,167,5,52.125,3975,329,9,108,163,0,94,9,12.2,0,33
Ruovesi,2009,0,0,0,0,4,99,61,54,473,82,0,6,38.2,5,166,5,52.125,4005,326,6,108,195,0,82,14,12.2,0,29
Ruovesi,2010,0,0,0,0,4,108,51,41,453,87,0,6,38.2,5,163,5,52.125,4028,283,7,108,191,0,82,11,12.2,0,33
Ruovesi,2011,0,0,0,0,5,104,61,46,444,86,0,6,38.2,5,138,5,52.125,3984,315,7,0,183,0,85,12,12.2,0,37
Ruovesi,2012,0,0,0,0,5,103,58,44,427,71,0,6,38.2,5,131,5,52.125,3955,333,5,0,192,0,88,18,12.2,0,28
Ruovesi,2013,0,0,0,0,6,96,78,51,403,67,0,6,38.2,5,118,5,52.125,3788,314,5,0,204,0,74,13,12.2,0,30
Ruovesi,2014,0,0,0,0,6,91,87,60,401,68,0,6,38.2,5,119,5,52.125,3777,294,6,0,195,0,90,8,12.2,0,34
Ruovesi,2015,0,0,0,0,8,88,94,63,371,63,0,6,38.2,5,105,5,52.125,3760,260,6,0,187,0,97,15,12.2,0,39
Ruovesi,2016,0,0,0,0,6,96,72,44,374,72,0,6,38.2,5,100,5,52.125,3399,220,4,0,202,0,89,17,12.2,0,32
Ruovesi,2017,0,0,0,0,6,99,63,25,366,80,0,6,38.2,5,102,4,0,3334,248,4,0,183,0,81,15,12.2,0,21
Ruovesi,2018,37.15384615,867.6153846,8.666666667,177.7692308,6,40.25,29.69230769,8,331.2307692,50.84615385,0,6,38.2,5,60,9,38.76923077,1741.846154,66.61538462,4.25,106.7692308,116.2307692,318.4615385,22.53846154,11,12.2,89.61538462,14
Ruovesi,2019,36.30769231,839.5384615,8.692307692,170.5384615,6,40.08333333,31.15384615,10.53846154,320.3846154,43.69230769,0,6,38.2,5,56.07692308,5,39.76923077,1732.076923,71.30769231,4,103.6153846,112.4615385,321.1538462,19.23076923,5,12.2,105.3076923,21
Ruovesi,2020,40.30769231,886.1538462,8.769230769,165.7692308,5,39.7,30.76923077,9.769230769,293.8461538,31.15384615,0,6,38.2,5,62.38461538,12,55.84615385,1645.846154,58.23076923,5,119,140.9230769,343.8461538,24.69230769,15,12.2,118.8461538,12
Ruovesi,2021,39.53846154,869.2307692,5.2,157.5384615,5,39.54545455,35.84615385,10.92307692,280.3846154,33,0,6,38.2,5,68.83333333,11,47.61538462,1623.461538,63.15384615,5,115.6923077,131.4615385,326.5384615,23.07692308,15,12.2,114.9230769,10
Ruovesi,2022,32.23076923,841.6923077,5.2,157.0769231,5,40.66666667,41,18.61538462,269.4615385,30.46153846,0,6,38.2,5,71.92307692,10,37.30769231,1654.461538,75,4.333333333,115.4615385,99.92307692,317.9230769,24.84615385,13,12.2,107.6153846,10.66666667
Ruovesi,2023,31.69230769,819.3846154,5.2,156.5384615,6,34.41666667,36.46153846,15.15384615,266.1538462,26.46153846,0,4.5,38.2,5,69.92307692,10,36.69230769,1673.461538,71.53846154,4.333333333,114.6153846,102.5384615,306.0769231,25.38461538,9,12.2,113.2307692,10.5
Ruovesi,2024,31.5,802.375,5.2,169,6,30,31.625,14.625,265.375,27.75,0,4,38.2,5,59.5,10,34.75,1487,52.5,4.333333333,110.25,112,296.875,22.25,5,12.2,128.5,10.5
Rusko,2008,31.5,0,5.2,0,6,135,70,52,573,109,0,4,38.2,5,118,10,34.75,3057,266,5,110.25,71,0,93,15,12.2,0,37
Rusko,2009,0,0,5.2,0,6,207,91,58,840,157,0,4,38.2,5,210,10,34.75,4636,416,7,110.25,132,0,147,40,12.2,0,58
Rusko,2010,0,0,5.2,0,6,242,102,66,824,152,0,4,38.2,5,203,10,34.75,4580,389,5,110.25,143,0,172,22,12.2,0,57
Rusko,2011,0,0,5.2,0,6,234,130,88,821,167,0,4,38.2,5,206,10,34.75,4700,397,5,0,137,0,181,41,12.2,0,64
Rusko,2012,0,0,5.2,0,4,232,125,90,820,184,0,4,38.2,5,175,10,34.75,4795,374,5,0,123,0,191,57,12.2,0,53
Rusko,2013,0,0,5.2,0,5,241,114,63,826,194,0,4,38.2,5,179,10,34.75,4736,367,6,0,153,0,180,34,12.2,0,62
Rusko,2014,0,0,5.2,0,6,220,123,72,820,183,0,4,38.2,4,185,10,34.75,4708,369,6,0,161,0,172,39,12.2,0,56
Rusko,2015,0,0,5.2,0,5,196,126,76,835,192,0,4,38.2,4,184,10,34.75,4805,376,4,0,169,0,189,45,12.2,0,58
Rusko,2016,0,0,5.2,0,6,174,137,68,815,176,0,4,38.2,4,173,10,34.75,4437,356,4,0,178,0,200,45,12.2,0,60
Rusko,2017,0,0,0,0,6,183,129,44,840,197,0,4,38.2,4,189,9,0,4362,342,4,0,161,0,224,57,12.2,0,64
Rusko,2018,50.92307692,485.0769231,0,51.46153846,4,89.45454545,78.92307692,15.15384615,802.6153846,152.6923077,0,4,38.2,4,91.92307692,13.5,24.69230769,2066.230769,94.92307692,4,55.46153846,79.30769231,218.7692308,65,9.625,12.2,53.69230769,15.8
Rusko,2019,51.61538462,470.8461538,0,45.69230769,4,62.5,83.61538462,17,798.1538462,156.5384615,0,4,38.2,4,80.76923077,11,26.76923077,2075.769231,96.38461538,4,60.46153846,83.15384615,220.1538462,76.30769231,10.55555556,12.2,56.38461538,12
Rusko,2020,52.30769231,511.6153846,0,48.07692308,4,55.63636364,98.38461538,22.07692308,791.9230769,161.1538462,0,5,38.2,4,93.69230769,12,35.92307692,2006.923077,108.9230769,4,73.38461538,116.3076923,244.5384615,74.92307692,11.55555556,12.2,60.84615385,12.1
Rusko,2021,52.15384615,511.6153846,0,53,4,50,109.9230769,21.69230769,786.0769231,121.9230769,0,6.5,38.2,4,95.53846154,10.71428571,23.23076923,2055.538462,122.6153846,4,71.30769231,102.5384615,246.8461538,82.23076923,9.5,12.2,51.46153846,12
Rusko,2022,49.07692308,505.3076923,0,48.76923077,6,86.08333333,114.3846154,17.76923077,791.4615385,102.7692308,0,6.5,38.2,4,89.46153846,10.4,21.07692308,2194.538462,177,4,72.46153846,80.69230769,267.7692308,75.92307692,10,12.2,47.38461538,12
Rusko,2023,54.23076923,495.4615385,0,45.53846154,7,122.8333333,125,21.69230769,796.8461538,86.38461538,0,5,38.2,4,86.07692308,13.25,20.84615385,2172.615385,114.1538462,4,74.15384615,76.92307692,284.8461538,56.38461538,9.9,12.2,57.92307692,12.33333333
Rusko,2024,51.125,477.125,0,47,7,120.2857143,132.375,22,790,65,0,5,38.2,4,68.625,4.333333333,16,1900.125,71.375,0,71.625,71.5,282.625,61.625,5.25,12.2,65.625,6
Rääkkylä,2008,51.125,0,0,0,7,38,42,27,244,43,0,5,38.2,4,90,4.333333333,16,2126,161,0,71.625,184,0,33,5.25,12.2,0,19
Rääkkylä,2009,0,0,0,0,7,39,42,25,236,33,0,5,38.2,4,107,4.333333333,16,2108,161,0,71.625,176,0,38,6,12.2,0,11
Rääkkylä,2010,0,0,0,0,7,42,44,24,224,31,0,5,38.2,4,93,4.333333333,16,2017,124,0,71.625,181,0,30,6,12.2,0,16
Rääkkylä,2011,0,0,0,0,4,45,50,21,228,40,0,5,38.2,4,86,4.333333333,16,2125,143,4,0,168,0,45,6,12.2,0,20
Rääkkylä,2012,0,0,0,0,4,36,72,44,216,38,0,5,38.2,4,73,4.333333333,16,2033,152,4,0,174,0,46,4,12.2,0,16
Rääkkylä,2013,0,0,0,0,5,30,60,31,210,42,0,5,38.2,4,69,4.333333333,16,1979,133,7,0,184,0,32,7,12.2,0,13
Rääkkylä,2014,0,0,0,0,5,28,51,29,195,40,0,5,38.2,4,69,4.333333333,16,1990,136,7,0,181,0,32,7,12.2,0,15
Rääkkylä,2015,0,0,0,0,5,22,48,21,181,40,0,5,38.2,4,66,4.333333333,16,1919,106,7,0,169,0,34,7,12.2,0,8
Rääkkylä,2016,0,0,0,0,5,16,51,27,166,29,0,5,38.2,4,54,4.333333333,16,1711,119,7,0,155,0,28,7,12.2,0,10
Rääkkylä,2017,0,0,0,0,5,27,47,24,154,30,0,5,38.2,4,61,4.333333333,0,1652,93,7,0,165,0,23,5,12.2,0,6
Rääkkylä,2018,18.23076923,610.1538462,0,151.5384615,5,16.90909091,18.92307692,7.333333333,136.9230769,6.909090909,0,5,38.2,4,40.58333333,4.333333333,32.61538462,947.3846154,28,7,89.69230769,117.4615385,168.4615385,7.769230769,5,12.2,54.76923077,5
Rääkkylä,2019,17.61538462,598.3846154,3,143.8461538,5,12.1,21.07692308,6.615384615,126.3076923,5.083333333,0,5,38.2,4,35.90909091,4.333333333,25.61538462,934,27.46153846,7,91.61538462,108.6923077,162.1538462,6.888888889,5,12.2,46.84615385,5
Rääkkylä,2020,16.07692308,630.5384615,3,137.5384615,5,15,26.23076923,10.61538462,123.9230769,6,0,4,38.2,4,36.18181818,4.333333333,30.07692308,902.6923077,26.76923077,0,119,117.9230769,175.2307692,5.75,5,12.2,47.69230769,9
Rääkkylä,2021,15.53846154,619.6923077,3,131.3076923,5,12.58333333,31.23076923,12.92307692,111.4615385,6,0,4,38.2,4,36.08333333,4,32.84615385,888.2307692,31.61538462,0,120.5384615,111.6153846,170.8461538,9.153846154,5,12.2,46.46153846,5
Rääkkylä,2022,15.53846154,612.1538462,3,129,5,14.90909091,29.53846154,11.69230769,105,8.615384615,0,4,38.2,4,23.08333333,4,27.30769231,898.9230769,42.69230769,0,118.6923077,84.07692308,178.6153846,7.846153846,5,12.2,44.23076923,5
Rääkkylä,2023,14.46153846,585.8461538,3,123.2307692,5,15.72727273,25.84615385,9.909090909,96.07692308,8.692307692,0,4,38.2,4,22.09090909,4,21.38461538,895.5384615,31.15384615,5,109.2307692,76,180.2307692,6.2,5,12.2,41.61538462,5
Rääkkylä,2024,13.75,572.375,3,129.875,5,14.5,25.375,6.333333333,89,5.714285714,0,4,38.2,4,19,4,26.75,801.375,17.625,5,103.5,67.25,169.25,4,5,12.2,54.25,5
Saarijärvi,2008,13.75,0,0,0,8,191,212,131,1031,207,0,4,14,4,444,4,26.75,7560,619,14,103.5,565,0,234,26,12.2,0,88
Saarijärvi,2009,0,0,0,0,5,212,204,132,1089,223,0,4,14,4,532,4,26.75,8117,609,16,103.5,613,0,238,21,12.2,0,99
Saarijärvi,2010,0,0,0,0,7,246,176,116,1067,229,0,4,7,8,481,4,26.75,8136,608,17,103.5,629,0,256,29,12.2,0,86
Saarijärvi,2011,0,0,0,0,7,259,173,104,1018,209,0,4,7,6,451,4,26.75,8245,549,12,0,652,0,214,28,12.2,0,79
Saarijärvi,2012,0,0,0,0,10,274,206,124,984,181,0,4,7,6,443,4,26.75,8085,567,17,0,654,0,216,28,12.2,0,86
Saarijärvi,2013,0,0,0,0,7,257,224,144,952,190,0,4,7,5,454,4,26.75,7898,530,15,0,672,0,231,23,12.2,0,85
Saarijärvi,2014,0,0,0,0,7,214,202,96,932,184,0,4,7,6,407,4,26.75,7823,543,19,0,709,0,208,36,12.2,0,80
Saarijärvi,2015,0,0,0,0,9,231,206,121,895,168,0,4,7,9,388,4,26.75,7672,473,17,0,676,0,212,34,12.2,0,75
Saarijärvi,2016,0,0,0,0,14,187,199,105,890,178,0,4,7,4,319,4,26.75,6893,521,15,0,658,0,243,40,12.2,0,91
Saarijärvi,2017,0,0,0,0,11,173,175,72,857,188,0,4,7,4,325,6,0,6709,497,12,0,615,0,201,37,12.2,0,65
Saarijärvi,2018,115,1815.692308,5.5,488.3846154,8,77.15384615,89.61538462,29.61538462,802.8461538,93.53846154,0,4,7,4,183.9230769,9.666666667,159.8461538,3517.846154,131.4615385,6.428571429,244.0769231,382.3846154,590.6153846,80.38461538,13.25,12.2,381,13.22222222
Saarijärvi,2019,117.2307692,1771.153846,6,470.3846154,9,73.38461538,91.38461538,28.53846154,776.0769231,86,0,5.5,7,4,176.8461538,8.333333333,164.3076923,3484.923077,132.3846154,5,243.4615385,386.8461538,577.8461538,62.23076923,10.33333333,12.2,363.3076923,11.44444444
Saarijärvi,2020,131.3076923,1893.230769,7.153846154,470.2307692,10,63.66666667,85.23076923,32.38461538,751.6923077,76.69230769,0,5.5,7,4,175.2307692,12,189.7692308,3405.153846,122,6,299.7692308,431.9230769,644.1538462,67.15384615,13.5,12.2,371.3076923,12
Saarijärvi,2021,132,1874.615385,4.5,466.7692308,6.5,66.5,113.9230769,52.53846154,728.6923077,68.61538462,0,7.333333333,7,4,171.2307692,9,175.5384615,3448.692308,141.3076923,8.714285714,306,402.2307692,645.5384615,56.92307692,10.66666667,12.2,377.6923077,10.75
Saarijärvi,2022,118.6153846,1852.769231,4.5,455.1538462,6,72.76923077,109.3846154,57.46153846,701,66.38461538,0,7,7,4,157,11,171,3491.076923,249.5384615,6.923076923,317.3076923,327.1538462,621,56.15384615,10,12.2,355.5384615,9.555555556
Saarijärvi,2023,108.6153846,1814.076923,4.5,445.6153846,14,87.23076923,120.6923077,57.92307692,673.8461538,61.92307692,0,7.5,6.5,4,139.3076923,11,158.3076923,3495.538462,147.5384615,7.615384615,315.5384615,325.3846154,583.6153846,53.23076923,9.8,6,353.9230769,10.57142857
Saarijärvi,2024,98.625,1749.375,4.5,468,5,69.625,108.75,50.125,647.125,55.375,0,7.5,5,4,117.875,11,150.5,3113.625,97.75,6.5,308.375,313.875,557.625,48.375,4,6,390,5.5
Salla,2008,98.625,0,0,0,6,48,82,60,363,55,0,7.5,6,4,190,11,150.5,3309,296,7,308.375,261,0,57,4,6,0,20
Salla,2009,0,0,0,0,8,42,66,48,361,51,0,7.5,6,4,177,11,150.5,3270,266,7,308.375,252,0,41,4,6,0,24
Salla,2010,0,0,0,0,5,43,62,39,341,44,0,7.5,6,4,172,11,150.5,3298,274,4,308.375,255,0,52,4,6,0,17
Salla,2011,0,0,0,0,5,46,67,46,315,45,0,7.5,6,4,154,11,150.5,3206,262,4,0,234,0,42,4,6,0,20
Salla,2012,0,0,0,0,5,35,73,54,296,30,0,7.5,6,4,183,11,150.5,3194,242,4,0,231,0,46,4,6,0,24
Salla,2013,0,0,0,0,5,24,83,60,274,39,0,7.5,6,4,149,11,150.5,3115,261,4,0,240,0,61,5,6,0,24
Salla,2014,0,0,0,0,5,25,75,42,252,46,0,7.5,6,4,153,11,150.5,3062,256,8,0,214,0,54,14,6,0,19
Salla,2015,0,0,0,0,4,20,70,29,234,44,0,7.5,6,4,136,11,150.5,3073,233,5,0,203,0,50,9,6,0,13
Salla,2016,0,0,0,0,6,19,78,26,237,45,0,7.5,6,4,123,11,150.5,2743,223,8,0,186,0,52,6,6,0,20
Salla,2017,0,0,0,0,5,19,78,24,229,44,0,7.5,6,4,104,11,0,2653,204,8,0,181,0,49,6,6,0,12
Salla,2018,29.84615385,858.8461538,3.666666667,223.6153846,7,9.6,41.07692308,8.8,210.9230769,18.07692308,0,7.5,6,4,52.30769231,6,32.76923077,1514.923077,62,8,89.61538462,103.2307692,332.3076923,12.46153846,12,6,74.38461538,9
Salla,2019,26.53846154,837.1538462,2,216.0769231,7,11.6,45.84615385,12.61538462,202,13.69230769,0,7.5,6,4,52.08333333,4,31.53846154,1520.615385,60.76923077,8,93.76923077,93.30769231,323.3076923,10.69230769,12,6,64.69230769,8
Salla,2020,31.76923077,882.1538462,4,218.7692308,5,14.125,47.30769231,10.07692308,196.5384615,13.53846154,0,4,6,4,45.76923077,7,38.30769231,1454.230769,51.15384615,8,113.5384615,103.7692308,345.5384615,11,8,6,68.46153846,12
Salla,2021,34.69230769,852.6153846,4,217.4615385,5,12.77777778,51.69230769,16.23076923,195.3076923,13.84615385,0,4.5,6,4,51.84615385,4,36.38461538,1458.307692,64.92307692,8,109.3076923,100.4615385,334.9230769,14.30769231,4,6,71.46153846,13
Salla,2022,36.61538462,811.9230769,4,203.7692308,5,9.636363636,52.84615385,15,189,11.61538462,0,4,6,4,51.5,6,34.15384615,1474.076923,118.3076923,4.166666667,110.6153846,82.69230769,323.8461538,13.53846154,8,6,65.84615385,13
Salla,2023,29.84615385,798.2307692,4,208.6153846,4,7.909090909,51.69230769,14.15384615,180.3076923,9.846153846,0,4.5,6,4,53.15384615,5,25.53846154,1466.076923,64.61538462,4.4,108.6153846,81.53846154,306.3076923,15.15384615,7,6,60.23076923,12
Salla,2024,23,793.75,4,214.625,4,7.6,50.25,9,172.875,9.625,0,4.5,6,4,42,5,21.25,1348.25,45.625,4,111,70.875,297.75,18.125,7,6,57.5,12
Salo,2008,23,0,0,0,15,134,398,239,2870,643,0,4.5,14,4,1246,5,21.25,20731,1611,97,111,1170,0,692,141,6,0,281
Salo,2009,0,0,0,0,30,801,850,459,6170,1377,0,4.5,22,16,2227,5,21.25,43461,3315,108,111,2295,0,1480,247,6,0,552
Salo,2010,0,0,0,0,37,831,780,393,6246,1472,0,4.5,17,28,2237,5,21.25,43942,3170,102,111,2525,0,1614,287,6,0,636
Salo,2011,0,0,0,0,24,795,811,442,6210,1505,0,4.5,17,31,2222,5,21.25,44188,3168,88,0,2674,0,1547,330,6,0,564
Salo,2012,0,0,0,0,34,807,801,447,6151,1453,0,4.5,11,43,2155,5,21.25,44168,3087,88,0,2946,0,1408,273,6,0,505
Salo,2013,0,0,0,0,31,817,748,381,6028,1327,0,4.5,10,34,2099,5,21.25,43543,2759,103,0,3372,0,1303,259,6,0,465
Salo,2014,0,0,0,0,30,824,817,409,5925,1240,0,4.5,7,36,2039,5,21.25,43468,2793,71,0,3668,0,1243,224,6,0,473
Salo,2015,0,0,0,0,37,814,874,407,5782,1173,0,4.5,10,49,2056,5,21.25,43132,2694,72,0,3966,0,1225,258,6,0,401
Salo,2016,0,0,0,0,42,821,925,425,5650,1152,0,4.5,8,35,1966,5,21.25,39219,2503,65,0,4034,0,1052,196,6,0,388
